"","source","target","weight","p_value"
"3334","VEGF","Ptch1",-2.78416382323069,1.18972021057219e-10
"3335","VEGF","Ikzf3",-1.60694787639927,1.87205589752492e-10
"3336","VEGF","Rgl1",9.31297358657362,2.6488863091773e-10
"3337","VEGF","Senp5",1.86554945711406,2.86069464465674e-10
"3338","VEGF","Mzb1",-1.70130741236217,3.23901789736889e-10
"3339","VEGF","Nkd2",3.89538372600471,3.5124904944304e-10
"3340","VEGF","Cnr1",-1.45613759001507,3.80301804466259e-10
"3341","VEGF","Xk",-4.11559505539785,5.42699652270307e-10
"3342","VEGF","Wnt16",-2.03801122829194,5.96955847874486e-10
"3343","VEGF","Smco3",-2.10198457226268,6.28283030269135e-10
"3344","VEGF","Bcar3",5.83201039316044,7.34629583487716e-10
"3345","VEGF","Lmo2",3.65174298925834,7.51891367978119e-10
"3346","VEGF","Plaa",2.302383390894,1.01505384829872e-09
"3347","VEGF","Cpvl",-4.0383857404609,1.23611980723252e-09
"3348","VEGF","Dgke",1.54756144737829,1.84435694464151e-09
"3349","VEGF","Lipc",-2.30505695768852,2.00157429221527e-09
"3350","VEGF","Alkbh1",1.75594202846895,2.235912033615e-09
"3351","VEGF","Hoxd10",-1.82701963282543,2.30161365369359e-09
"3352","VEGF","Sap30bp",1.75311662299697,2.54179924992321e-09
"3353","VEGF","Nptx1",2.37867180415157,2.62006964554925e-09
"3354","VEGF","Il21r",2.54369361167438,3.03895267972339e-09
"3355","VEGF","Kif26a",-2.10745048885752,3.10179395669625e-09
"3356","VEGF","Anxa5",-5.26878270342457,3.12616454544119e-09
"3357","VEGF","Trpc6",-2.12534568209119,3.19332327747377e-09
"3358","VEGF","Slc38a4",-2.22955626474965,3.83795195211101e-09
"3359","VEGF","Slfn9",-3.53155263947754,5.47583895322046e-09
"3360","VEGF","Slfn8",-3.53155263947754,5.47583895322046e-09
"3361","VEGF","Aste1",2.65124034624065,6.23662222537933e-09
"3362","VEGF","Grip1",-1.61752794014123,6.37612254299665e-09
"3363","VEGF","Sst",-1.22482486385723,6.60379716710657e-09
"3364","VEGF","Capsl",-2.49836082209338,6.81889660494827e-09
"3365","VEGF","Slc25a43",-4.35830552974223,6.86410093138263e-09
"3366","VEGF","Gpr68",2.15720693695108,7.30361953387566e-09
"3367","VEGF","Baalc",2.14178266787112,7.84539146243355e-09
"3368","VEGF","Mfsd8",3.20567288114981,8.23627992133512e-09
"3369","VEGF","Hecw1",-1.35347270804291,8.51051752802579e-09
"3370","VEGF","Samsn1",3.28370365184556,8.7415862310373e-09
"3371","VEGF","Ca13",11.4773605804905,9.90901031595138e-09
"3372","VEGF","Eid3",-4.17660332137928,1.09996302853022e-08
"3373","VEGF","Stk33",-1.66861951656259,1.1005055043972e-08
"3374","VEGF","Ncbp3",2.95975836070336,1.20309020504129e-08
"3375","VEGF","Apba1",-1.4296427557661,1.2397809687538e-08
"3376","VEGF","Scai",-2.28173208618383,1.45610375686588e-08
"3377","VEGF","Mad2l1bp",2.06120220942149,1.68260298585891e-08
"3378","VEGF","Lpcat1",4.3874781101082,1.70179379310989e-08
"3379","VEGF","Crispld1",-6.03898067869792,1.76285750267988e-08
"3380","VEGF","Pla2g1b",-1.19235124931311,1.90553562370516e-08
"3381","VEGF","Aass",-2.76957673996815,2.0580484756121e-08
"3382","VEGF","Lcn10",1.47738442655261,2.14915778538092e-08
"3383","VEGF","Kifbp",3.34238252490321,2.15329550660955e-08
"3384","VEGF","Tmem150c",-3.37910334143885,2.36089542920846e-08
"3385","VEGF","Ppp2cb",1.55266756994407,2.55162052417356e-08
"3386","VEGF","Dpy19l2",-2.03049583076283,2.80854303407542e-08
"3387","VEGF","Lins1",1.99994718258084,2.81280721503391e-08
"3388","VEGF","Ldlrap1",-2.56891197325546,2.94509613499637e-08
"3389","VEGF","Sfmbt1",1.72247136792759,3.46026971853099e-08
"3390","VEGF","Msantd2",2.73243489057946,3.50489376288019e-08
"3391","VEGF","Cysltr1",2.34991030126932,4.18182401614403e-08
"3392","VEGF","Znf112",-3.28234633052532,4.42815995009814e-08
"3393","VEGF","Traf3",2.78302529660645,5.33054950442083e-08
"3394","VEGF","Ermn",2.84646636091042,5.37277408924368e-08
"3395","VEGF","Fgf9",-2.28526111106739,5.62592127279794e-08
"3396","VEGF","Srfbp1",4.09923608294224,5.75788038578732e-08
"3397","VEGF","Irx1",2.31565768335748,5.93453930956599e-08
"3398","VEGF","Acp5",3.96225220032566,6.16059972640761e-08
"3399","VEGF",NA,1.6945194891986,6.59935003906392e-08
"3400","VEGF","Fhod3",-3.35512388076389,6.60967971802398e-08
"3401","VEGF","E2f6",3.06857484864722,6.85958365026608e-08
"3402","VEGF","Apbb3",-10.3151269988406,8.45511672576034e-08
"3403","VEGF","Fbxo25",-3.43475817846424,8.45690766427326e-08
"3404","VEGF","Dok5",2.20963615040971,9.17429046549001e-08
"3405","VEGF","Pgm5",-1.26936009472266,9.53762642741253e-08
"3406","VEGF","Zap70",-1.11498263029041,9.74835733524754e-08
"3407","VEGF","Bche",-3.24750235993993,1.0387277491935e-07
"3408","VEGF","Snx10",-4.0428053992266,1.05615546546167e-07
"3409","VEGF","Add2",-1.20388602316121,1.15320910596761e-07
"3410","VEGF","Ppp1r16b",1.66460781641082,1.21578706809557e-07
"3411","VEGF","Tril",-1.73517996400549,1.21670028473377e-07
"3412","VEGF","Tmem121b",1.94173159567525,1.31262560342613e-07
"3413","VEGF","Ppp1r14a",-2.7898554385483,1.31847535390476e-07
"3414","VEGF","Itpripl2",2.96763795802144,1.33857635229574e-07
"3415","VEGF","Ncf4",1.8109504588682,1.53423988188198e-07
"3416","VEGF","Inpp5a",3.13149164454822,1.55820190180443e-07
"3417","VEGF","Runx1t1",-1.27371685506563,1.59249068977705e-07
"3418","VEGF","Prss12",-2.96010160529825,1.62934857032691e-07
"3419","VEGF","Fbn2",-2.67947236269197,1.74937696579179e-07
"3420","VEGF","St8sia5",1.49216457277086,1.77252694593821e-07
"3421","VEGF","Cadps",1.48068881225047,1.78813903060888e-07
"3422","VEGF","Kif26b",-1.25132770714319,2.01086717289746e-07
"3423","VEGF","Tnfsf11",2.33338096564402,2.05680307831741e-07
"3424","VEGF","Pdcd10",2.07021618756099,2.24487096426373e-07
"3425","VEGF","Ccbe1",-2.58104636866003,2.30471417536256e-07
"3426","VEGF","Gna12",2.29827027744438,2.49437637903195e-07
"3427","VEGF","Tafa5",-2.3394635032396,2.74891011030816e-07
"3428","VEGF","Zswim3",2.56697465389779,2.80152973936895e-07
"3429","VEGF","Clec11a",-2.18871340117366,2.85341796942796e-07
"3430","VEGF","Snx29",-1.88995022619519,3.28903905739425e-07
"3431","VEGF","Ppm1e",-1.78943699898476,3.51820510338473e-07
"3432","VEGF","Clec5a",2.69453580365157,3.6546411635645e-07
"3433","VEGF","Cdk12",1.26807654612335,4.19846684901491e-07
"3434","VEGF","Parvb",1.78117379270762,4.4609285902524e-07
"3435","VEGF","Znf786",2.92127600765388,4.62084020786287e-07
"3436","VEGF","Rps27",-2.01006949280963,4.80582751289378e-07
"3437","VEGF","Rps27l",-2.01006949280963,4.80582751289378e-07
"3438","VEGF","Ren1",2.89485474619371,4.98453801892542e-07
"3439","VEGF","Gosr2",1.17306292016054,5.13876862358466e-07
"3440","VEGF","Znf322",2.51122377043659,5.7678470380681e-07
"3441","VEGF","Gm525",2.21536210407319,6.10388653325428e-07
"3442","VEGF","Arhgap28",-2.05420833663234,6.51372632198399e-07
"3443","VEGF","Gpat3",8.75992210296717,6.63435431729674e-07
"3444","VEGF","Il18rap",1.74335350936269,7.20813139428369e-07
"3445","VEGF","Ago2",4.30030798042986,8.07213625373863e-07
"3446","VEGF","Fam117b",-2.93886551019838,8.45555168462628e-07
"3447","VEGF","Dnajc24",1.60155194872165,8.45863976193945e-07
"3448","VEGF","Med18",1.98995707038345,8.54003578721723e-07
"3449","VEGF","Znf526",1.79965742345879,9.64058664095439e-07
"3450","VEGF","Pdxdc1",-1.09264789538017,9.78805405520203e-07
"3451","VEGF","Acy3",-1.19525028139936,9.7899299721795e-07
"3452","VEGF","Ica1l",-1.21256149832437,9.82517967920267e-07
"3453","VEGF","Plxna4",-1.20782466055402,9.86916929029257e-07
"3454","VEGF","Odad2",-0.877798501092155,9.96366373232624e-07
"3455","VEGF","Znf830",1.72232309812432,1.01163026417259e-06
"3456","VEGF","Kpna1",1.76324777909273,1.03663343097764e-06
"3457","VEGF","Gzmb",3.78301466932599,1.03769254166181e-06
"3458","VEGF","Cttnbp2nl",3.33946877737576,1.07470523469594e-06
"3459","VEGF","Pcnx2",-1.20009014073081,1.11195305041478e-06
"3460","VEGF","Chst5",-3.40143744482557,1.12850442816434e-06
"3461","VEGF","Bcdin3d",3.37845467031559,1.13775414770798e-06
"3462","VEGF","Thbd",4.70758608517934,1.17502710299356e-06
"3463","VEGF","Babam2",-1.85382633897077,1.23011075166066e-06
"3464","VEGF","Ccr6",1.63476455323293,1.24212184798495e-06
"3465","VEGF","Znf2",2.16331408213424,1.41861985480895e-06
"3466","VEGF","Rab14",1.51266741588035,1.43268375472554e-06
"3467","VEGF","Has2",4.30019249436754,1.47331938379055e-06
"3468","VEGF","Mfhas1",3.03013382091717,1.47919918843995e-06
"3469","VEGF","Tars1",2.51561309374285,1.48510877131503e-06
"3470","VEGF","Adamts18",-1.11448949816462,1.49720112857685e-06
"3471","VEGF","Retn",-1.21351169300814,1.50375943051936e-06
"3472","VEGF","Vgf",2.95219663667164,1.51661441905396e-06
"3473","VEGF","Fam162b",-1.24830817751222,1.55352255933986e-06
"3474","VEGF","Card10",1.52165173162868,1.5709317382306e-06
"3475","VEGF","Kalrn",-0.703405153243918,1.58437254196212e-06
"3476","VEGF","Crygs",2.041610869636,1.62402913878887e-06
"3477","VEGF","Slc25a27",-1.80298560122723,1.62820918989513e-06
"3478","VEGF","Slc22a4",3.24447020393375,1.66207932807462e-06
"3479","VEGF","Rala",2.84938782932806,1.68767300906215e-06
"3480","VEGF","Wdr89",2.37898039323897,1.79720450365635e-06
"3481","VEGF","Ulk2",-1.9246705428736,1.90549606907132e-06
"3482","VEGF","Mfap1a",1.97938241563454,1.94563344160567e-06
"3483","VEGF","Lrrc8c",2.69091533952207,2.05222945312882e-06
"3484","VEGF","Ankdd1b",-4.09875625908391,2.0710439976788e-06
"3485","VEGF","Wasf1",-2.22770474216206,2.12111604401637e-06
"3486","VEGF","Tnfrsf11a",2.80986259492202,2.13267671837979e-06
"3487","VEGF","Asb1",1.36635567567313,2.22886569551409e-06
"3488","VEGF","Armh4",-1.55966326905343,2.25896662953279e-06
"3489","VEGF","Cish",2.78549357062377,2.31227615745024e-06
"3490","VEGF","Ar",-1.44948771058941,2.56452682427836e-06
"3491","VEGF","Rsph4a",-1.32866867851059,2.59083868296901e-06
"3492","VEGF","Blzf1",1.89907359116212,2.67428777516368e-06
"3493","VEGF","Cgrrf1",1.79559462570046,2.93392450521958e-06
"3494","VEGF","Tmem39a",1.55664099630646,3.08509893061259e-06
"3495","VEGF","Ak5",-2.64007484454549,3.16961038616655e-06
"3496","VEGF","Svep1",-1.0343527300961,3.21321077625068e-06
"3497","VEGF","Rgs2",-7.79617455773988,3.22107957635118e-06
"3498","VEGF","Tmem9",-2.2295822631901,3.29867822385711e-06
"3499","VEGF","Itga8",-1.28577736406611,3.36034716983648e-06
"3500","VEGF","Socs2",2.9548547908793,3.39663396227206e-06
"3501","VEGF","Entpd1",1.74018219324997,3.59127567439905e-06
"3502","VEGF","Foxf1",2.10084482203813,3.61865322327325e-06
"3503","VEGF","Lrrc8b",1.74348033151156,3.64504174696347e-06
"3504","VEGF","Tbp",1.81091536909003,3.65108246225493e-06
"3505","VEGF","Pde1a",-1.29040178590242,3.72984901561245e-06
"3506","VEGF","Il4r",3.66968031293432,3.77925081072269e-06
"3507","VEGF","Anapc10",1.89150461964702,3.98646777086291e-06
"3508","VEGF","Gpr63",-1.50085489202199,4.0152687347105e-06
"3509","VEGF","Pabir1",1.83378582090761,4.03998804370192e-06
"3510","VEGF","Fgf5",2.72447126845368,4.21225097190439e-06
"3511","VEGF","Casp3",2.49592803125476,4.23518796098874e-06
"3512","VEGF","Efhc2",-1.16037323160298,4.28670348883664e-06
"3513","VEGF","Sec62",2.11397553311195,4.3513461931124e-06
"3514","VEGF","Zbtb9",2.45370697532003,4.49658979137448e-06
"3515","VEGF","Itga1",-2.05503909615733,4.53762992596972e-06
"3516","VEGF","Lysmd3",4.07606932076078,4.54543312583938e-06
"3517","VEGF","Capn2",2.14110615648084,4.74199286873585e-06
"3518","VEGF","Rassf10",-2.88746317575561,4.74647042440525e-06
"3519","VEGF","Col8a2",-1.62814674909075,5.02648949217909e-06
"3520","VEGF","Prkcz",-2.99459839782328,5.1294621883549e-06
"3521","VEGF","Ccdc93",1.6256596190981,5.16711883581719e-06
"3522","VEGF","Tfip11",1.11728948804656,5.52402454166901e-06
"3523","VEGF","Dpt",-0.986721592236307,5.59668928586255e-06
"3524","VEGF","Nppc",-1.31400281947536,5.67304992645682e-06
"3525","VEGF","Pitpna",1.67511095154311,5.70927048230772e-06
"3526","VEGF","Chd7",1.5335637167064,5.73429418516034e-06
"3527","VEGF","Ttc9c",2.14198682237791,5.76584681140118e-06
"3528","VEGF","Ttbk2",-1.47797239663019,5.89234567503608e-06
"3529","VEGF","Epb41l5",-1.41857597968789,6.04298850733267e-06
"3530","VEGF","Foxl1",1.34940664283026,6.05752539148903e-06
"3531","VEGF","Dock4",2.79637912494141,6.06872361661529e-06
"3532","VEGF","Zfp82",1.99987436301049,6.13917774670089e-06
"3533","VEGF","Tcf12",-1.39448433338417,6.15749923491755e-06
"3534","VEGF","Pelo",1.15506182637887,6.17585345845389e-06
"3535","VEGF","Tnfrsf18",3.02803460589923,6.77808910300425e-06
"3536","VEGF","Acvr2a",2.59136981616422,7.13192963402332e-06
"3537","VEGF","Arsg",4.22361699502968,7.1438608030508e-06
"3538","VEGF","Lcmt2",1.3837396641547,7.33082765817734e-06
"3539","VEGF","Actbl2",10.8506437198603,7.56252707130826e-06
"3540","VEGF","Rnf103",-2.01568658871208,8.02307106018829e-06
"3541","VEGF","Pdcd4",-3.21965397332767,8.16975879535947e-06
"3542","VEGF","Alox5ap",3.23584705023852,8.19869790712718e-06
"3543","VEGF","Maf",-2.62474721735637,8.29584665801176e-06
"3544","VEGF","Mreg",-2.97884299356661,8.32119402549513e-06
"3545","VEGF","Pcca",-1.06029067435397,8.34326810227567e-06
"3546","VEGF","Ric8a",5.17018747673825,8.38373717124505e-06
"3547","VEGF","Gtf2e1",2.29299692413431,8.45163129453381e-06
"3548","VEGF","Fadd",2.7211965291014,8.67223592266323e-06
"3549","VEGF","Ptrh2",2.4093361236484,8.77106299288533e-06
"3550","VEGF","Znf394",-1.80563259931558,8.80413590748654e-06
"3551","VEGF","Rnf25",1.6528556856585,9.30248683031815e-06
"3552","VEGF","Tgds",2.1008881727328,9.54483847832278e-06
"3553","VEGF","Afg2b",1.45801611445821,9.8438250351782e-06
"3554","VEGF","Kin",1.26030848696785,9.9541435985416e-06
"3555","VEGF","Pde9a",1.51828305996059,1.01142140864288e-05
"3556","VEGF","Tpbg",3.3345371543677,1.01425821063348e-05
"3557","VEGF","Fmnl2",-2.24549889054833,1.05697872782228e-05
"3558","VEGF","Tbc1d5",-1.8296294709255,1.06111847345164e-05
"3559","VEGF","Trim72",-1.22581757708457,1.10107861632535e-05
"3560","VEGF","Hccs",2.15014541933026,1.19779713807482e-05
"3561","VEGF","Fam24a",-2.33873596299884,1.21327870277293e-05
"3562","VEGF","Tbx5",-0.69239543862175,1.22207336923656e-05
"3563","VEGF","Znf516",2.69422446899816,1.24154331736887e-05
"3564","VEGF","Znf513",2.00922000464848,1.26251416561197e-05
"3565","VEGF","Mterf3",2.65970985294553,1.26813801004937e-05
"3566","VEGF","Itgal",1.71612916202111,1.27398482055159e-05
"3567","VEGF","Asxl1",-1.31121798756165,1.28088349957541e-05
"3568","VEGF","Pus3",1.82349634504897,1.30130960886999e-05
"3569","VEGF","Nell2",-1.84477667275056,1.30544053613708e-05
"3570","VEGF","Adam33",-0.97054163478311,1.31421886222588e-05
"3571","VEGF","Poll",-1.29819499970573,1.32424358138459e-05
"3572","VEGF","Itprid2",2.32672818193175,1.32429570947424e-05
"3573","VEGF","Strbp",-1.90712716640439,1.36533611984117e-05
"3574","VEGF","Gprin3",2.59747081982,1.37368738317584e-05
"3575","VEGF","Tbc1d23",2.76187984511945,1.37623741991008e-05
"3576","VEGF","Gucy1a1",-1.7978627666938,1.3859247186028e-05
"3577","VEGF","Gsc",-1.3631059221898,1.41747699830737e-05
"3578","VEGF","Ube2q1",1.46259302436587,1.43036897795036e-05
"3579","VEGF","Rbfox2",-1.10367594976092,1.43777904324565e-05
"3580","VEGF","Znf280d",-8.12398431268379,1.44872421556937e-05
"3581","VEGF","Gprasp3",-1.66886519974181,1.47687732089839e-05
"3582","VEGF","Nrxn2",-1.00870133124313,1.48254859903824e-05
"3583","VEGF","Tpk1",-1.82974946259314,1.50891780736131e-05
"3584","VEGF","Sema3g",-2.17251380008829,1.52621407714316e-05
"3585","VEGF","Plod3",1.70627086445631,1.54620070882174e-05
"3586","VEGF","Mtx2",-1.77638248593594,1.57855524094821e-05
"3587","VEGF","Il1r1",2.48295920882848,1.62085966971687e-05
"3588","VEGF","Zc3hc1",1.84383880624738,1.62249930673218e-05
"3589","VEGF","Gpr82",2.9437701320232,1.64920419566822e-05
"3590","VEGF","Fbxo30",2.82239416515711,1.67415255303461e-05
"3591","VEGF","Rnft1",2.16080184449012,1.77251101532627e-05
"3592","VEGF","Tcl1a",-0.995886268860275,1.82990935183684e-05
"3593","VEGF","Nme5",-1.97523520043811,1.90026964024373e-05
"3594","VEGF","Bet1",2.3083018067041,1.90744673624786e-05
"3595","VEGF","Fam110c",-4.86864821125507,1.94290038161804e-05
"3596","VEGF","Gpn2",1.23853418343764,1.98546192230288e-05
"3597","VEGF","Nhlrc2",1.41969553151246,2.00903298708081e-05
"3598","VEGF","Nabp1",3.26864152948509,2.01880960441975e-05
"3599","VEGF","Tspan2",-2.67599882461366,2.04796784958161e-05
"3600","VEGF","Arcn1",1.63236833543162,2.12033650140511e-05
"3601","WNT","Bmp4",5.93683107305,2.5117168915e-10
"3602","WNT","Npy2r",1.38723387106,8.66691702251e-09
"3603","WNT","Csf3r",1.93231537539,3.02194158545e-07
"3604","WNT","Krt23",4.12161155069,5.46398873532e-07
"3605","WNT","Fgf20",-2.0880306196,5.99759318512e-07
"3606","WNT","Msx1",4.13090389196,1.20655935318e-06
"3607","WNT","Cyp24a1",4.69230392105,4.71457364124e-06
"3608","WNT","Bmp7",2.09307161751,1.06805103588e-05
"3609","WNT","Ntf3",2.27388978335,1.56616390991e-05
"3610","WNT","Fgd2",1.63117929701,2.12330440955e-05
"3611","WNT","Alox12",-2.38809168835,2.26079183195e-05
"3612","WNT","Ankrd1",5.75344104425,3.89586688146e-05
"3613","WNT","Foxj2",1.31222701553,6.05737606683e-05
"3614","WNT","Kif26b",1.36180050783,6.88326375137e-05
"3615","WNT","Syt12",-1.25326075663,0.000103359276663
"3616","WNT","Ly86",1.59625220102,0.000188794580507
"3617","WNT","Slc7a8",-2.4843729916,0.000255840859267
"3618","WNT","Gpr22",-1.02298721746,0.000306318830639
"3619","WNT","Tctn2",-1.51731000002,0.000363802600662
"3620","WNT","Pla2r1",-1.1473081003,0.00043154454415
"3621","WNT","Sbspon",1.4732102099,0.000492143876491
"3622","WNT","Gfra2",1.36711872351,0.000615454476643
"3623","WNT","Msx2",1.56657068981,0.000624635395585
"3624","WNT","Cplx2",-1.04050048512,0.000629542350627
"3625","WNT","Sntb1",1.76849258398,0.000634353018584
"3626","WNT","Rbms2",2.11730003842,0.000652883662358
"3627","WNT","C2cd3",1.45436019911,0.000671018806142
"3628","WNT","Arl4c",3.27342846498,0.000767026874809
"3629","WNT","Camk1d",1.84366782207,0.00085834320087
"3630","WNT","Rap2b",2.32707816213,0.000923448819569
"3631","WNT","Syk",-1.72470371194,0.000961543134275
"3632","WNT","Hoxb3",1.15163784334,0.00110033603615
"3633","WNT","B3GNT2",2.16641085465,0.0011133369452
"3634","WNT","Tdrkh",-1.71027369375,0.00111520058608
"3635","WNT","Prdm5",0.987983717211,0.0016632867864
"3636","WNT","Il12rb1",0.839411846655,0.00170918624308
"3637","WNT","Tshz2",-1.23388644759,0.00175648006775
"3638","WNT","Mab21l4",2.50620955677,0.00189873143397
"3639","WNT","Foxf1",-1.92842044692,0.00198206109101
"3640","WNT","Upk1b",1.62050396442,0.00199485545678
"3641","WNT","Olfm4",-1.42315030737,0.00233193330248
"3642","WNT","Avpr1a",-0.583503378752,0.002616819342
"3643","WNT","Rasgrp2",-1.28386241053,0.0027686071582
"3644","WNT","Dlx5",1.64452023135,0.0027959639827
"3645","WNT","Cldn4",-1.89939345585,0.00281909102652
"3646","WNT","Gng11",2.09852650379,0.00288828454631
"3647","WNT","Trmt2b",1.80002842507,0.00341862787052
"3648","WNT","Asb4",-0.728762798846,0.00350588560801
"3649","WNT","Kcnj10",-1.43276659141,0.00366710244234
"3650","WNT","Itgb7",1.36135777708,0.0038032648039
"3651","WNT","Hira",1.72585140096,0.00412580248755
"3652","WNT","Desi2",1.10426832494,0.00439472464868
"3653","WNT","Msi1",1.00152333996,0.00478340779841
"3654","WNT","Kcnj5",-0.970656340025,0.00494852099435
"3655","WNT","Angpt1",-1.92617170318,0.00498163096702
"3656","WNT","Cd244",0.75606236887,0.00588321045121
"3657","WNT","Igf1",1.35948123623,0.00677818966146
"3658","WNT","Tph1",1.0144342317,0.00692100552716
"3659","WNT","Il1rl1",2.08077074582,0.00804057919216
"3660","WNT","Sec31b",1.44708283337,0.0081756890797
"3661","WNT","Wfdc2",-1.31768738028,0.00818971424443
"3662","WNT","Hoxb5",1.13995823557,0.00829007336729
"3663","WNT","Faslg",-1.44349654904,0.00874322319687
"3664","WNT","Aire",0.756269896603,0.00882285526742
"3665","WNT","Sel1l3",-1.62188109405,0.00898612368622
"3666","WNT","Cd48",1.57824848108,0.00939056115579
"3667","WNT","Rnaseh2b",1.05685087869,0.00954080307465
"3668","WNT","Igfbp1",1.48422826766,0.00959796972265
"3669","WNT","Slc2a9",0.981192148782,0.0102086629226
"3670","WNT","Rnase2b",0.967893920485,0.0102453599333
"3671","WNT","Ear1",0.967893920485,0.0102453599333
"3672","WNT","Ear2",0.967893920485,0.0102453599333
"3673","WNT","Lpar1",2.01286029824,0.010761690679
"3674","WNT","Hunk",-0.818259121568,0.0113446415067
"3675","WNT","Foxo4",-1.43937669276,0.0113816769559
"3676","WNT","Il36a",-0.80629439472,0.0114144749865
"3677","WNT","Ptger2",2.55539227579,0.0117109148423
"3678","WNT","Bcorl1",-0.734435319083,0.0117496030567
"3679","WNT","Mmachc",1.55429416452,0.0120726221024
"3680","WNT","Tom1l2",1.0583859988,0.0121894738397
"3681","WNT","Cdx2",-0.893798859653,0.0122528024691
"3682","WNT","Il17rc",-0.878163457797,0.0123150006043
"3683","WNT","Traf6",1.0183646202,0.0123985106778
"3684","WNT","Mapk9",1.31905919156,0.0124586120202
"3685","WNT","Cd4",0.705275462864,0.0126315431161
"3686","WNT","Scara3",1.68080702092,0.0128063192855
"3687","WNT","S1pr1",1.64590803612,0.0128783186852
"3688","WNT","Hoxa2",1.21118581127,0.0135729957832
"3689","WNT","Ptgfr",-1.70637184875,0.0145086681843
"3690","WNT","Fyb1",1.65357465374,0.0145484188693
"3691","WNT","Tial1",0.794941622627,0.0148786459986
"3692","WNT","Myom1",1.04388276335,0.0148904110478
"3693","WNT","Slc45a2",-0.775987683492,0.0155720289478
"3694","WNT","Slc17a1",-0.628971826557,0.0157796417375
"3695","WNT","Axl",2.1436922898,0.0158781245208
"3696","WNT","Sh3bp4",1.59507179731,0.0163974811867
"3697","WNT","Tas2r107",1.09514445406,0.0167223582118
"3698","WNT","Tas2r106",1.09514445406,0.0167223582118
"3699","WNT","Tas2r105",1.09514445406,0.0167223582118
"3700","WNT","Tas2r114",1.09514445406,0.0167223582118
"3701","WNT","Pappa",1.32522967283,0.0167257658218
"3702","WNT","Vps26a",-0.8181474381,0.0171089198356
"3703","WNT","Htr2a",-0.774015143515,0.0173476036177
"3704","WNT","Tmprss3",1.68811107254,0.0175111332174
"3705","WNT","Pax6",1.58228504868,0.0181003386739
"3706","WNT","Ch25h",2.80326804516,0.0181100515402
"3707","WNT","Rnf128",-2.4880887093,0.0183286706505
"3708","WNT","Ror1",1.65768084211,0.0189793536819
"3709","WNT","Gk2",0.740268843154,0.019008931741
"3710","WNT","Avp",0.681123917365,0.01901048717
"3711","WNT","Kiss1",0.969871585857,0.0190660309224
"3712","WNT","Itgb3",-1.97088543089,0.0192238929316
"3713","WNT","Ube2z",-1.18190265328,0.0193452842624
"3714","WNT","Tmem62",1.20580372694,0.0194026448301
"3715","WNT","Dsg1c",-0.835336366826,0.019583630575
"3716","WNT","Dsg1a",-0.835336366826,0.019583630575
"3717","WNT","Dsg1b",-0.835336366826,0.019583630575
"3718","WNT","St7l",0.708148540071,0.0196560813701
"3719","WNT","Pofut1",0.898538126817,0.0197796084205
"3720","WNT","Stx18",1.11638409861,0.0199244141961
"3721","WNT","Map4k1",0.89076784399,0.0199861575233
"3722","WNT","Erg",-0.629862048988,0.0200190097951
"3723","WNT","Dnase2",1.50619091775,0.0200551574921
"3724","WNT","Dapp1",1.71900455274,0.0203463482396
"3725","WNT","Bdh1",1.26117175413,0.0204649302368
"3726","WNT","Ovgp1",1.14148781089,0.0206373251084
"3727","WNT","Cep112",0.771116313763,0.0221876395822
"3728","WNT","Chrnb4",-0.703986381166,0.02307403542
"3729","WNT","Sema6d",-1.29535580241,0.0232279788655
"3730","WNT","Epb41l4a",-1.37522577926,0.0232898587317
"3731","WNT","Ntrk2",-0.672821072244,0.0233209119523
"3732","WNT","Cps1",1.64655134485,0.0235130845523
"3733","WNT","Smg9",0.789238489406,0.0236580589391
"3734","WNT","Rps6ka5",-1.68306810451,0.0238141071964
"3735","WNT","Tns4",1.29567733971,0.0240526132667
"3736","WNT","Eps8l1",-1.03570644839,0.024147651353
"3737","WNT","Ndp",1.76266240009,0.024217858272
"3738","WNT","Pkp2",1.61797993503,0.0242611670263
"3739","WNT","Sgpl1",1.47423814072,0.024746852799
"3740","WNT","Ctf1",-1.00966676971,0.0250658046452
"3741","WNT","Ncf2",2.14918651349,0.0252230781892
"3742","WNT","Npy5r",-0.89625715631,0.0253382980143
"3743","WNT","Exosc10",0.88038041589,0.0261491017389
"3744","WNT","Cnga1",-0.936614175281,0.0264693662657
"3745","WNT","Rhoh",-0.893464254305,0.0267446090547
"3746","WNT","Dmpk",-1.00250499802,0.0274344807203
"3747","WNT","Ptpn2",0.942575112756,0.0286111352376
"3748","WNT","Ece1",-1.61774938176,0.0290110467771
"3749","WNT","Ing3",1.18937075595,0.0294322752538
"3750","WNT","Vav1",1.02980920484,0.0294658847668
"3751","WNT","B3galt5",-0.857373993842,0.0295226663309
"3752","WNT","H4c1",1.3975372266,0.030902138301
"3753","WNT","H4c2",1.3975372266,0.030902138301
"3754","WNT","H4c3",1.3975372266,0.030902138301
"3755","WNT","H4c4",1.3975372266,0.030902138301
"3756","WNT","H4c6",1.3975372266,0.030902138301
"3757","WNT","H4c8",1.3975372266,0.030902138301
"3758","WNT","H4c9",1.3975372266,0.030902138301
"3759","WNT","H4c11",1.3975372266,0.030902138301
"3760","WNT","H4c12",1.3975372266,0.030902138301
"3761","WNT","Hist1h4m",1.3975372266,0.030902138301
"3762","WNT","H4c14",1.3975372266,0.030902138301
"3763","WNT","H4c16",1.3975372266,0.030902138301
"3764","WNT","Lat2",-0.895714793695,0.0314234612551
