"","source","target","mor"
"20883","TAF1","HMOX1",1
"20884","EZH2","BCL2",1
"20885","ETS1","CCND3",-1
"20886","JUNB","IFNA1",1
"20887","JUNB","TNF",1
"20888","MYOG","ISYNA1",1
"20889","VDR","BMP7",1
"20890","PDX1","UCP2",1
"20891","NR2C2","SLC27A1",1
"20892","SOX17","COMP",1
"20893","ELK1","SLC2A1",1
"20894","SRF","SLC2A1",1
"20895","PPARA","TNFSF10",1
"20896","DMAP1","CDH1",1
"20897","NCOR2","PPARG",-1
"20898","NRL","MEF2C",1
"20899","MBD2","DMPK",1
"20900","JUND","GAST",1
"20901","YY1","SLC1A2",-1
"20902","NFE2L2","FGF21",1
"20903","SNAI1","ACTA2",1
"20904","ATF4","DNAJB9",1
"20905","ATF6","DNAJB9",1
"20906","MLXIPL","KLF10",1
"20907","ARX","SST",1
"20908","ARX","GHRL",1
"20909","FOXA2","FABP3",1
"20910","VAX2","WNT2",1
"20911","PLAG1","CD44",1
"20912","PLAG1","EGR1",1
"20913","TFAP2A","BHLHE23",1
"20914","TFAP2A","POU4F3",1
"20915","YY1","POU4F3",1
"20916","FOXO4","SIRT1",1
"20917","NFE2L2","NOS2",1
"20918","KAT5","CD44",1
"20919","NEUROD1","COL1A2",1
"20920","TBPL1","CXCL11",1
"20921","FOXO3","VEGFA",-1
"20922","FOXO3","FGFR1",1
"20923","CDX2","TLR4",1
"20924","TP53","SLC2A12",-1
"20925","IRF8","C1QB",1
"20926","STAT1","C1QB",1
"20927","SPI1","C1QB",1
"20928","SMAD2","IL2",1
"20929","SMAD3","IL2",1
"20930","CREB1","NDN",-1
"20931","FOXO1","NDN",1
"20932","CEBPD","CAMKK2",1
"20933","SOX9","CEBPB",-1
"20934","SOX9","CEBPD",-1
"20935","HBP1","MAP1LC3A",1
"20936","DNMT3B","CD4",1
"20937","DNMT3B","LAD1",1
"20938","MYOD1","ACHE",1
"20939","NRL","NRL",1
"20940","OTX2","NRL",1
"20941","TP53","YWHAG",1
"20942","RARA","BHLHE40",1
"20943","FOXA2","AQP9",1
"20944","FOXA2","ATIC",1
"20945","ELF1","TOLLIP",1
"20946","NR4A3","SKP2",1
"20947","DNMT1","MAPK1",1
"20948","HIF1A","IL17A",1
"20949","NCOA3","CCDC80",1
"20950","NR1I3","TUBA8",1
"20951","SP1","BMPR1A",1
"20952","TFAP4","CD4",-1
"20953","BATF","SIRT1",1
"20954","BATF","CD8A",1
"20955","DDIT3","HSP90AB1",1
"20956","PITX2","SLC13A3",1
"20957","RUNX1","CD34",1
"20958","BCL11B","FOXP3",1
"20959","BCL11B","IL10",1
"20960","STAT5A","MAF",1
"20961","TWIST1","BMI1",1
"20962","YBX1","AKT2",1
"20963","YBX1","BMI1",1
"20964","PAX2","ADAM10",1
"20965","ID1","KRT9",1
"20966","ID1","ME3",1
"20967","SP1","ORC2",1
"20968","NKX2-2","ARX",1
"20969","PAX2","L1CAM",-1
"20970","DNMT3B","SLC11A1",1
"20971","CEBPA","LGALS1",1
"20972","LMX1A","CDKN1B",1
"20973","LMX1A","HES1",1
"20974","LMX1B","CDKN1B",1
"20975","LMX1B","HES1",1
"20976","CEBPB","SLC6A2",1
"20977","NR3C1","SLC6A2",1
"20978","CAMTA1","ANXA2",1
"20979","CUX1","ECT2",1
"20980","E2F1","ECT2",1
"20981","NR1H3","FGF21",1
"20982","HEY1","SOST",1
"20983","MEF2B","SOST",1
"20984","MSX2","SOST",-1
"20985","SMAD9","SOST",1
"20986","IRF4","IL2",1
"20987","REL","IL4",1
"20988","SNAI1","KDM6B",1
"20989","GATA3","LOX",-1
"20990","MEF2A","MUTYH",1
"20991","RELA","CSF1",-1
"20992","CTCF","VEGFA",1
"20993","EGR2","MIR17HG",1
"20994","KDM5B","MIR17HG",1
"20995","MBD2","MIR17HG",1
"20996","SPI1","MIR17HG",1
"20997","DLX2","CDKN1A",-1
"20998","DLX2","CDKN2A",1
"20999","DLX2","MYC",1
"21000","DLX2","TGFB1",-1
"21001","DLX2","TGFBR2",1
"21002","JUN","CCN3",1
"21003","JUN","ILK",1
"21004","MYF5","CCND3",1
"21005","MYOG","CCND3",1
"21006","PAX7","CCND3",1
"21007","MYC","BCL2L11",1
"21008","JUN","BPIFA1",1
"21009","ETV6","EPOR",1
"21010","PREB","EPOR",1
"21011","RUNX1","EPOR",1
"21012","ATF3","CLDN1",1
"21013","ATF3","ITGA7",1
"21014","ATF3","LIF",1
"21015","ATF3","SERPINE2",1
"21016","SMARCA5","CASR",1
"21017","ID2","RB1",1
"21018","STAT5A","LIF",1
"21019","TCF7L2","G6PC1",-1
"21020","ESR1","FOXP1",1
"21021","FOXP1","ESR1",1
"21022","REST","HCN1",-1
"21023","RUNX1","CALCA",1
"21024","RUNX1","NTRK1",1
"21025","RUNX1","RET",1
"21026","GATA1","RUNX1",1
"21027","RUNX1","GATA1",1
"21028","RUNX1","MCF2L2",1
"21029","RUNX1","HES1",1
"21030","XBP1","RUNX2",1
"21031","EGR2","COMMD7",1
"21032","SOX10","COMMD7",1
"21033","TFAP2A","COMMD7",1
"21034","FOXN1","KRT14",1
"21035","FOXN1","FOXN1",1
"21036","MYCN","LRRN3",-1
"21037","ZBTB17","LRRN3",1
"21038","DNMT3B","MTSS1",1
"21039","ZNF692","PCK1",-1
"21040","RARA","MEST",1
"21041","NFKB1","EGF",1
"21042","BCL3","CTCF",-1
"21043","NFKB1","CTCF",-1
"21044","AIRE","AIRE",1
"21045","AIRE","IL2RA",1
"21046","AIRE","TSPOAP1",1
"21047","NCOA3","BRCA1",1
"21048","PITX3","C1QA",1
"21049","NANOG","NANOG",1
"21050","ZNF281","NANOG",1
"21051","ZNF281","ZNF281",1
"21052","CEBPB","MMP3",1
"21053","CEBPB","ADAMTS5",1
"21054","HR","MAP3K7",1
"21055","HR","TAB1",1
"21056","HR","TAB2",1
"21057","HR","TAB3",1
"21058","HR","TRIM5",1
"21059","NR2C2","TRIM5",1
"21060","IRF4","IL13",1
"21061","AR","CCL5",-1
"21062","SNAI1","MMP15",1
"21063","FOS","CFH",1
"21064","JUN","CFH",1
"21065","ESR1","SIRT1",1
"21066","MEF2A","TRIM63",1
"21067","FOXP1","GDF3",1
"21068","NR5A2","GDF3",1
"21069","EPAS1","CXCL8",1
"21070","NFE2L2","CXCL8",1
"21071","MXI1","CXCL8",1
"21072","MYC","CXCL8",1
"21073","ATF3","DHDDS",1
"21074","ATF3","HLA-DRB1",1
"21075","POU4F1","HIPK2",1
"21076","HOXD3","WNT1",1
"21077","SNAI1","NANOG",1
"21078","TP63","SATB1",1
"21079","NKX3-1","CD44",1
"21080","TP73","CD44",1
"21081","FOXO1","VCAM1",1
"21082","NR3C1","IL11",-1
"21083","NEUROD1","NEUROG2",1
"21084","NEUROG2","NEUROD1",1
"21085","NEUROG2","NEUROG2",1
"21086","MAZ","HRAS",1
"21087","SP7","NELL1",-1
"21088","ELF1","PF4",1
"21089","FLI1","PF4",1
"21090","ESR1","PTS",1
"21091","MAX","MAPK1",1
"21092","TP63","TNF",1
"21093","ARNT","IRS2",1
"21094","FOXO1","IRS2",1
"21095","FOXO3","IRS2",1
"21096","PAX6","AR",1
"21097","PAX6","TCF20",1
"21098","TCF20","AR",1
"21099","TCF20","TCF20",1
"21100","MYOD1","INPPL1",1
"21101","STAT1","COPS5",1
"21102","STAT1","ABL1",1
"21103","CREB1","FZD6",1
"21104","NR1H3","PLAC1",1
"21105","SMARCA5","CDT1",1
"21106","STAT3","FSCN1",1
"21107","NKX3-1","IGFBP6",1
"21108","PBX1","EPHA7",1
"21109","NFATC1","IRS2",1
"21110","PGR","CRYGB",1
"21111","TP53","ULBP2",1
"21112","HBP1","BECN1",1
"21113","SREBF2","HMGCR",1
"21114","HEY1","BMP2",-1
"21115","SOX2","PROM1",1
"21116","TP53","SPN",1
"21117","NEUROG3","DNER",1
"21118","NKX6-1","DNER",1
"21119","PDX1","DNER",1
"21120","SP1","GRIA2",1
"21121","TFAM","HSP90B2P",1
"21122","IRF8","BAX",1
"21123","STAT6","IL17A",1
"21124","RARA","KRT14",1
"21125","RARA","KRT9",1
"21126","ZBTB16","FGFR1",1
"21127","ZBTB16","KRT14",1
"21128","ZBTB16","KRT9",1
"21129","HOXA7","EPB41",1
"21130","IRF3","CTNNB1",1
"21131","NR0B2","SLC2A4",1
"21132","NR0B2","REG1A",1
"21133","NFIX","CHI3L1",1
"21134","STAT3","CHI3L1",1
"21135","NRF1","FBXW7",1
"21136","KLF5","SMURF2",1
"21137","CREM","SYK",1
"21138","MEF2C","MEF2C",1
"21139","MYC","NAAA",1
"21140","TP53","H1-2",1
"21141","NR2E1","CDKN1A",-1
"21142","SP4","TSPO",1
"21143","BMAL1","KDM5A",1
"21144","BMAL1","MBD2",1
"21145","CLOCK","MBD2",1
"21146","JARID2","PER2",1
"21147","KDM5A","PER2",1
"21148","MBD2","PER2",1
"21149","MITF","PAEP",1
"21150","TP63","CSF2",1
"21151","TP63","IL2",1
"21152","PHOX2B","GAD1",1
"21153","SIX3","GAD1",1
"21154","NFATC2","PRL",1
"21155","STAT5A","NFATC2",1
"21156","NFATC2","STAT5A",1
"21157","LHX4","AFP",1
"21158","MTA1","SENP1",1
"21159","MTA1","SUMO2",1
"21160","SP1","SUMO2",1
"21161","DNMT1","AR",1
"21162","IRF7","PPARGC1A",1
"21163","JUN","TGM1",1
"21164","JUNB","IVL",1
"21165","DDIT3","OFD1",1
"21166","HBP1","CREBBP",1
"21167","HBP1","HBP1",1
"21168","PITX2","LYRM4",1
"21169","KDM5B","CCND1",1
"21170","GATA4","PKD1",1
"21171","GATA4","PRKD3",1
"21172","NKX2-5","MEF2D",1
"21173","NKX2-5","PKD1",1
"21174","NKX2-5","PRKD3",1
"21175","PAX6","STAR",1
"21176","RBPJ","PTGS2",1
"21177","ESR1","ALK",1
"21178","YY1","RTCB",1
"21179","TFAP2A","DRD1",1
"21180","TFAP2A","CHRNA7",1
"21181","HR","CHRNA7",1
"21182","CEBPD","PRL",1
"21183","WT1","KIRREL2",1
"21184","STAT6","CCL2",-1
"21185","RUNX1","BCL2L1",1
"21186","SSRP1","BCL2L1",1
"21187","LEF1","IDO1",1
"21188","MYRF","ABCB1",1
"21189","MYRF","CDR2",1
"21190","CEBPB","PLAC8",1
"21191","SOX9","INS",1
"21192","SOX9","GCG",-1
"21193","TBX21","TNF",1
"21194","ESR1","EHMT2",1
"21195","AIP","ESR1",-1
"21196","ESR1","AIP",1
"21197","STAT6","TH",1
"21198","POU2F1","CAT",1
"21199","RUNX2","CCN2",-1
"21200","NFATC4","CGA",1
"21201","NFATC4","CRTC1",1
"21202","NFATC4","FSHB",1
"21203","NR4A1","FSHB",1
"21204","YBX1","CLU",1
"21205","HES1","ATOH1",-1
"21206","SOX4","SOX2",1
"21207","SOX2","SOX2",1
"21208","STAT1","IL12A",1
"21209","MITF","DCSTAMP",1
"21210","TAL1","DCSTAMP",-1
"21211","TBP","AKT1",1
"21212","SOX9","XPO4",1
"21213","RARA","HCK",1
"21214","SPI1","HCK",1
"21215","STAT3","TNFRSF1B",1
"21216","TP73","RCHY1",1
"21217","SSRP1","TLR3",1
"21218","ZNF362","ACAT1",1
"21219","CREBZF","PRKAA1",1
"21220","CREBZF","STK11",1
"21221","EGR1","CCN1",1
"21222","POU5F1","HSPD1",1
"21223","JUN","CASP3",1
"21224","ATF2","CASP3",1
"21225","PAX6","RLBP1",1
"21226","FOSB","CCN2",1
"21227","FOSB","TNC",1
"21228","TGFB1I1","ID1",1
"21229","ID1","TGFB1I1",1
"21230","TGFB1I1","BMP4",1
"21231","MYBL1","CREBBP",1
"21232","MYBL1","LDHC",1
"21233","DNMT1","CHFR",1
"21234","DNMT1","FHIT",1
"21235","TCF12","ACSL5",1
"21236","TCF12","ANK3",1
"21237","TCF12","LMO7",1
"21238","TCF12","TRAK1",1
"21239","TCF12","UGP2",1
"21240","HIF1A","CD164",1
"21241","JUN","CD164",1
"21242","FOS","PTPRO",1
"21243","TP53","PLAGL1",1
"21244","PLAGL1","TP53",1
"21245","PPARG","TNIP1",1
"21246","PPARA","TNIP1",1
"21247","MAF","IL22",1
"21248","RELA","HPSE",1
"21249","NFKB1","HPSE",1
"21250","IRF1","KRT79",1
"21251","IRF1","ME3",1
"21252","STAT1","FGFR1",1
"21253","STAT1","KRT79",1
"21254","IRF1","DOT1L",1
"21255","DOT1L","IRF1",1
"21256","NR4A1","PIN1",1
"21257","E2F4","TBX2",-1
"21258","CREB3","ARF4",1
"21259","CEBPB","IL18BP",1
"21260","CEBPG","IL18BP",1
"21261","CREB1","IL18BP",1
"21262","YY1","VIM",1
"21263","IRF6","VIM",1
"21264","TCF7L2","CCND1",1
"21265","EGR1","TCF7L2",1
"21266","TCF7L2","EGR1",-1
"21267","SNAI1","TWIST1",-1
"21268","TWIST1","SNAI1",-1
"21269","TP53","HDGF",1
"21270","HDGF","TP53",1
"21271","CREB3","MMP9",1
"21272","ZNF160","WNK2",1
"21273","ZGLP1","SIRT1",1
"21274","CEBPG","PDLIM7",1
"21275","EZH2","KDM6B",1
"21276","SOX2","DKK1",1
"21277","CDX1","DLL1",1
"21278","PITX2","MYLK",1
"21279","FOXN1","MYLK",1
"21280","CDX2","SLC10A2",1
"21281","ESR2","SLC2A4",1
"21282","SP1","SLC2A4",1
"21283","MYOD1","ANKRD2",1
"21284","NKX2-5","ANKRD2",1
"21285","SSRP1","ANKRD1",1
"21286","SSRP1","ANKRD2",1
"21287","CUX1","PSIP1",1
"21288","SP1","PSIP1",1
"21289","SP1","TNFRSF1B",1
"21290","POU1F1","CDKN2A",1
"21291","POU1F1","TP53",1
"21292","GATA1","PRDX5",1
"21293","MBD2","HOXA1",1
"21294","MBD2","KDM3A",1
"21295","PGR","DUSP1",1
"21296","TWIST1","CCN5",1
"21297","GATA2","PTEN",-1
"21298","LEF1","FASLG",1
"21299","DMRTA2","NEUROG1",1
"21300","MYBL2","LMO1",1
"21301","RORA","NR1D1",1
"21302","MXD1","CDH1",1
"21303","CTCF","CDKN2A",-1
"21304","CREM","IL17A",1
"21305","KLF10","EGFR",-1
"21306","NR2E3","TP53",1
"21307","TP53","RBM38",1
"21308","MEIS1","TGFBR2",-1
"21309","NFYA","TGFBR2",1
"21310","PPARG","SLC2A1",1
"21311","ATF4","APOE",1
"21312","MXD1","SIN3B",1
"21313","TP53","HSPA8",1
"21314","TP53","SIN3B",1
"21315","TP53","SIN3A",1
"21316","SP7","VDR",1
"21317","SNAI1","TGFBR2",1
"21318","SNAI2","TGFBR2",-1
"21319","LHX2","CXCL8",1
"21320","CREB1","CXCL8",1
"21321","SREBF1","TGFB1",1
"21322","RUNX1","SFRP1",1
"21323","RUNX2","CSF2",1
"21324","TP53","CGB7",1
"21325","ZNF91","INSR",1
"21326","ATF3","PPP1R15A",1
"21327","PRDM16","PPARGC1A",1
"21328","PPARA","PRDM16",1
"21329","PRDM16","PRDM16",1
"21330","EGR3","GRIN1",1
"21331","SOX10","SH3KBP1",1
"21332","ZEB1","ESRP2",-1
"21333","ZEB2","ESRP2",-1
"21334","HIF1A","MAP3K11",1
"21335","AHR","SPP1",1
"21336","AR","CASP3",1
"21337","DMTF1","CDKN1A",1
"21338","KMT2A","IL13",1
"21339","MYB","IL13",1
"21340","MYB","KRT9",1
"21341","NR1H2","NRAS",1
"21342","RUNX1","WNT5A",1
"21343","NR3C2","CCN2",1
"21344","GFI1","LEP",1
"21345","RUNX2","GFI1",-1
"21346","GFI1","RUNX2",-1
"21347","NFATC1","IL31",1
"21348","NFATC2","IL31",1
"21349","STAT6","IL31",1
"21350","SP6","AMTN",1
"21351","SP6","ROCK1",1
"21352","PITX2","GAST",1
"21353","STAT3","NDN",-1
"21354","SOX9","SPP1",-1
"21355","ATF3","INS",1
"21356","ATF3","WNT2",1
"21357","KMT2A","AVP",1
"21358","KMT2A","CHD1",1
"21359","YY1","WNT1",-1
"21360","SMAD4","CCL2",1
"21361","SRF","COL1A2",1
"21362","NR4A1","ENO3",1
"21363","PITX2","HTRA1",1
"21364","HIF1A","GATA1",1
"21365","NFE2L2","TLE5",1
"21366","ESR2","GSTP1",1
"21367","YBX3","LHB",1
"21368","MYC","PRRX1",1
"21369","IRF5","TRIM63",1
"21370","MYC","H2AZ1",1
"21371","SP7","EPHB2",1
"21372","ERG","GATA4",1
"21373","ETS1","GATA4",1
"21374","FLI1","GATA4",1
"21375","DNMT3B","ESR1",1
"21376","TWIST1","ESR1",-1
"21377","PRDM1","ID3",1
"21378","IRF1","IFNL1",1
"21379","NFKB1","IFNL1",1
"21380","PRDM1","IFNL1",-1
"21381","REL","IFNL1",1
"21382","ZEB1","IFNL1",-1
"21383","DNMT1","OGG1",1
"21384","SPI1","OGG1",1
"21385","SP1","ADAMTS4",1
"21386","REL","IFNB1",1
"21387","RELB","IFNB1",1
"21388","VSX2","HLA-DRB1",1
"21389","JUN","HLA-DRB1",1
"21390","FOXA2","DIO1",-1
"21391","USF1","DIO1",1
"21392","FOXA1","DIO1",1
"21393","TP53","LATS2",1
"21394","TP53","YAP1",1
"21395","HHEX","PPIG",1
"21396","SOX17","PPIG",1
"21397","EN1","SLC18A2",1
"21398","PITX3","ALDH1A1",1
"21399","PITX3","SLC18A2",1
"21400","STAT6","IL27",1
"21401","NR2C2","TRAF6",1
"21402","NR2C2","IL6",1
"21403","RELA","IL12A",1
"21404","TP53","VHL",1
"21405","VHL","TP53",1
"21406","GLI2","COL10A1",-1
"21407","GLI3","COL10A1",1
"21408","SMAD1","EZH2",1
"21409","SMAD1","FGFR1",1
"21410","SMAD1","KRT27",1
"21411","SMAD1","ME3",1
"21412","SMAD6","FGFR1",1
"21413","SMAD6","KRAS",1
"21414","SMAD6","KRT27",1
"21415","SMAD6","ME3",1
"21416","SMAD1","PARVB",1
"21417","MEF2C","PTP4A3",1
"21418","TP53","GNAQ",1
"21419","AR","RHD",1
"21420","ETV4","EGLN1",1
"21421","FOS","F7",1
"21422","FOS","MMP7",1
"21423","DNMT1","F7",1
"21424","DNMT1","MMP7",1
"21425","SSRP1","CYP11B1",1
"21426","NFATC2","CBX3",1
"21427","HEY2","MMP10",1
"21428","LHX8","BDNF",1
"21429","PITX2","ALDH5A1",1
"21430","PITX2","GABRB3",1
"21431","EGR3","GABRB3",1
"21432","MEF2A","GABRB3",1
"21433","IRF3","IFNAR1",1
"21434","ELF4","CD99",1
"21435","NFKB1","CD99",1
"21436","NFKB2","CD99",1
"21437","ESR1","BIRC3",1
"21438","KAT7","BIRC3",1
"21439","AR","RAB3B",1
"21440","NKX3-1","RAB3B",1
"21441","SP1","FAS",1
"21442","HOXA7","HOXA7",1
"21443","HOXA7","PCGF2",1
"21444","PCGF2","HOXA7",-1
"21445","HIF1A","ABCC8",1
"21446","E2F1","MMP14",1
"21447","E2F1","MMP15",1
"21448","HNF4A","PRDM5",1
"21449","PRDM5","PRDM5",1
"21450","CEBPB","BDNF",1
"21451","SNAI1","ESR1",1
"21452","ESR1","SNAI1",1
"21453","ESR1","PRMT2",1
"21454","ZBED1","HEXIM1",1
"21455","KLF6","GCK",1
"21456","NFKB2","DAPK1",-1
"21457","TFAM","BCL2L1",1
"21458","SPI1","INSR",1
"21459","ZBTB17","RB1",1
"21460","GATA6","SLC2A4",1
"21461","ESR1","ITK",1
"21462","MYB","ITK",1
"21463","MYB","CDH1",-1
"21464","ATF6","BGLAP",1
"21465","ATF6","TCIRG1",1
"21466","HIF1A","SLC2A3",1
"21467","NFATC1","NFATC2IP",1
"21468","NFATC1","TRAF2",1
"21469","NFATC2","NFATC2IP",1
"21470","NFATC2","TRAF2",1
"21471","ETS1","JUNB",1
"21472","HBP1","MCL1",1
"21473","HBP1","HMGB1",1
"21474","STAT3","PLK1",1
"21475","KAT5","MYB",1
"21476","KAT5","MYC",1
"21477","JARID2","NOTCH1",1
"21478","JARID2","SETDB1",1
"21479","SP7","VEGFA",1
"21480","PAX3","PAX6",-1
"21481","PAX6","PAX3",1
"21482","SPI1","HLA-E",1
"21483","SPI1","GSTP1",1
"21484","TBX15","MSI1",1
"21485","TP53","CXCL5",1
"21486","HIF1A","KCNMB1",1
"21487","PGR","PFKFB3",1
"21488","KLF3","WEE1",-1
"21489","HIF1A","BTG2",1
"21490","HIF1A","NDRG1",1
"21491","AHR","FSHR",1
"21492","MYB","KDR",1
"21493","TP53","KMT5A",1
"21494","TP63","KMT5A",1
"21495","EOMES","IL5",1
"21496","STAT3","NOX1",1
"21497","PITX2","EDNRA",1
"21498","PITX2","NOX1",1
"21499","PITX2","PRKCG",1
"21500","PITX2","PRKCH",1
"21501","STAT3","PRKCG",1
"21502","STAT3","PRKCH",1
"21503","MYCN","CCNE1",1
"21504","GATA3","FOXC1",-1
"21505","ESR1","PBX1",1
"21506","PBX1","ESR1",1
"21507","STAT5A","SOCS6",1
"21508","STAT5B","SOCS6",1
"21509","IRF3","IL37",1
"21510","IRF3","IL23A",1
"21511","ATF4","MCL1",1
"21512","AR","LIN28A",1
"21513","SALL3","SALL3",1
"21514","SALL3","SALL4",1
"21515","SALL4","SALL3",-1
"21516","SMAD4","PAK1",1
"21517","SSRP1","PAK1",1
"21518","TCF12","CDH1",-1
"21519","TCF12","FN1",1
"21520","NFYB","IER5",1
"21521","NFYB","CDC25B",1
"21522","KAT5","SART3",1
"21523","LHX2","FSHB",1
"21524","SP1","CTSE",1
"21525","PAX8","CDH17",1
"21526","E2F1","MCPH1",1
"21527","SP3","APBA1",1
"21528","SP3","APP",1
"21529","RELA","CLDN5",-1
"21530","GATA1","PLK2",1
"21531","ATF3","EPO",1
"21532","JUN","EPO",1
"21533","TBX15","EGFR",1
"21534","CEBPB","MAPK8",1
"21535","SNAI1","CXCL8",1
"21536","STAT3","ENPP2",1
"21537","ERG","PIM1",1
"21538","ERG","CCNB1",1
"21539","ASCL1","HBE1",1
"21540","PPARG","F3",-1
"21541","RBPJ","ABCC1",1
"21542","ESR1","HOXC10",1
"21543","ESR2","HOXC10",1
"21544","KMT2A","HOXC10",1
"21545","KMT2B","HOXC10",1
"21546","EZH2","ALDH1A1",-1
"21547","EZH2","DACT3",-1
"21548","EZH2","SSTR1",-1
"21549","MYC","BAG2",1
"21550","SP1","BAG2",1
"21551","KAT8","FGFR1",1
"21552","KDM5B","KRT16",1
"21553","MBD2","KRT16",1
"21554","POU5F1","MYOD1",-1
"21555","JUN","IRAK3",1
"21556","SMARCA1","CECR2",1
"21557","SMARCA5","CECR2",1
"21558","AR","JPT1",1
"21559","AR","STEAP4",1
"21560","SP1","ABCG1",1
"21561","PGR","IHH",1
"21562","NKX2-1","INS-IGF2",1
"21563","HNF4A","SOAT2",1
"21564","NR0B2","ACAT2",-1
"21565","TP53","TPT1",-1
"21566","SNAI1","AKT1",1
"21567","SNAI1","AKT2",1
"21568","ELF3","MMP13",1
"21569","ELF4","ELF4",1
"21570","GFI1B","ELF4",1
"21571","CNOT4","APP",1
"21572","MYC","RHOA",1
"21573","KAT5","TNFRSF11A",1
"21574","NR3C1","GH1",1
"21575","ETS1","GH1",1
"21576","YY1","GBP1",1
"21577","NCOA3","CDK1",1
"21578","NCOA3","PPP1CC",1
"21579","ZNF699","ETS2",1
"21580","FOXO1","MEN1",1
"21581","STAT5A","FGF21",1
"21582","SSRP1","GHR",1
"21583","NR2C2","TAB2",1
"21584","GTF3A","KDR",1
"21585","FOXC2","KDR",1
"21586","TFCP2","MMP9",1
"21587","AR","GPT",1
"21588","LEF1","MMP2",1
"21589","SSRP1","SCNN1G",1
"21590","PPARG","SCNN1A",1
"21591","NHLH2","MAOA",1
"21592","SP1","CERS2",1
"21593","KLF6","CERS2",1
"21594","HES1","NOTCH2",1
"21595","NOTCH1","HEY1",1
"21596","HEY1","NOTCH1",1
"21597","HEY1","NOTCH2",1
"21598","NR2F1","CYP11B1",1
"21599","WT1","SRPK1",1
"21600","ARID3A","CDKN1A",1
"21601","ESR1","PIAS3",1
"21602","PIAS3","ESR1",1
"21603","NR2E3","ESR1",1
"21604","KMT2A","ASB2",1
"21605","JUND","GCM1",1
"21606","GCM1","JUND",1
"21607","NFE2","GCM1",1
"21608","JUND","OGA",1
"21609","KAT7","GCM1",1
"21610","NFE2","OGA",1
"21611","TTF1","PTGS2",-1
"21612","EVX1","INHBA",1
"21613","RELA","LTA",1
"21614","ZNF20","ABCC3",1
"21615","ZNF20","MMP23B",1
"21616","ZNF20","SLC39A10",1
"21617","DDIT3","PKD1",1
"21618","GATA2","CASP3",1
"21619","TP53","GATA2",1
"21620","GATA2","TP53",1
"21621","EZH2","AR",1
"21622","GATA6","DUSP16",1
"21623","GATA6","MAPK8",1
"21624","TFAP2A","IFNGR1",1
"21625","ESR1","IRS1",1
"21626","RORA","FASN",1
"21627","TP53","DCAF1",1
"21628","CEBPA","RNF144A",-1
"21629","MTA1","RNF144A",-1
"21630","MTA1","EPHA2",-1
"21631","HIC1","EPHA2",-1
"21632","TP53","CEP55",-1
"21633","TP53","SLC16A1",1
"21634","SP1","DLK2",1
"21635","GTF3A","BOK",1
"21636","SRF","BOK",1
"21637","E2F1","CDK2",1
"21638","RELA","NAMPT",1
"21639","RELA","CCL3",1
"21640","RORB","RORB",1
"21641","HNF4A","SCARB1",1
"21642","ARX","ARX",1
"21643","ARX","LMO1",-1
"21644","SHOX2","ARX",1
"21645","ARX","SHOX2",-1
"21646","SHOX2","LMO1",1
"21647","ISL1","PITX1",1
"21648","LHX3","PITX1",1
"21649","HIC1","ADRB2",1
"21650","NR2E1","NR2E1",-1
"21651","SOX2","NR2E1",1
"21652","NR1H2","C3",1
"21653","NR1H3","C3",1
"21654","AR","SRD5A3",1
"21655","IRF7","CYSLTR2",1
"21656","AHR","DPEP1",1
"21657","DNMT3A","BRCA1",1
"21658","DNMT3B","BRCA1",1
"21659","NR0B2","MDM2",1
"21660","TP53","APOC3",1
"21661","HNF4A","MDM2",1
"21662","TP53","FOSL1",1
"21663","STAT2","NFKB2",1
"21664","STAT2","CREBBP",1
"21665","MLXIPL","GCGR",1
"21666","ZNF236","GCGR",1
"21667","CTCF","CDH1",1
"21668","CTCF","H2AZ1",1
"21669","SNAI2","FOXA1",-1
"21670","FOXA1","SNAI2",-1
"21671","KLF4","SNAI2",-1
"21672","SNAI2","KLF4",-1
"21673","MTA1","HMMR",1
"21674","JUN","HMMR",1
"21675","AIRE","F11",1
"21676","YBX1","E2F1",1
"21677","MEOX1","CDKN1A",1
"21678","MEOX1","CDKN2A",1
"21679","ZBED1","LATS1",1
"21680","HMGA1","MMP9",1
"21681","NCOR2","MMP9",1
"21682","PPARG","MMP9",-1
"21683","CLOCK","INS",1
"21684","CLOCK","NEFH",1
"21685","CLOCK","TH",1
"21686","CREB3","APOA4",1
"21687","DUX4","DEFB103B",1
"21688","NKX2-1","DAXX",1
"21689","TTF1","DAXX",1
"21690","ID3","IL2RB",1
"21691","NFIL3","IL2RB",1
"21692","ESR1","SLC22A5",1
"21693","NR4A2","SLC22A5",1
"21694","FIGLA","FIGLA",1
"21695","ZNF24","CTNNB1",1
"21696","ZNF24","CCND1",1
"21697","ZNF148","TP53",1
"21698","CXXC1","NOS2",1
"21699","RUNX1","GFRA2",1
"21700","RUNX1","TRPV1",1
"21701","ESR1","PMAIP1",1
"21702","HR","MCPH1",1
"21703","LMO2","LCK",1
"21704","CTCFL","FER",1
"21705","GRHL2","CDC42SE1",1
"21706","ZEB2","ITGA5",1
"21707","ESR1","SKIL",1
"21708","SKIL","ESR1",1
"21709","HSF1","POLK",1
"21710","SP1","MMP11",1
"21711","NFIC","DSPP",1
"21712","IKZF1","SPI1",1
"21713","RUNX3","AKT1",-1
"21714","SOX4","CDKN1A",1
"21715","DEAF1","POU6F1",1
"21716","POU6F1","HTR1A",1
